Year,Selection,Pos,Player,Age,Tm,Pts_Won,Pts_Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FGPct,3PPct,FTPct,WS,WS/48,DWS,DBPM,DRtg
2022,1st,C,Rudy Gobert,29,UTA,171,200,0.855,66,32.1,15.6,14.7,1.1,0.7,2.1,0.713,0,0.69,11.7,0.264,4.3,1.7,103
2022,1st,F,Giannis Antetokounmpo,27,MIL,156,200,0.78,67,32.9,29.9,11.6,5.8,1.1,1.4,0.553,0.293,0.722,12.9,0.281,3.7,3.5,106
2022,1st,F,Jaren Jackson Jr.,22,MEM,153,200,0.765,78,27.3,16.3,5.8,1.1,0.9,2.3,0.415,0.319,0.823,5.4,0.121,3.7,0.8,106
2022,2nd,F,Bam Adebayo,24,MIA,152,200,0.76,56,32.6,19.1,10.1,3.4,1.4,0.8,0.557,0,0.753,7.2,0.188,3.5,2.1,104
2022,2nd,G,Jrue Holiday,31,MIL,89,200,0.445,67,33,18.3,4.5,6.8,1.6,0.4,0.501,0.411,0.761,6.9,0.15,2.4,0.3,112
2022,2nd,G,Matisse Thybulle,24,PHI,87,200,0.435,66,25.5,5.7,2.3,1.1,1.7,1.1,0.5,0.313,0.791,3.7,0.107,2.5,3.3,108
2022,2nd,C,Robert Williams,24,BOS,70,200,0.35,61,29.6,10,9.6,2,0.9,2.2,0.736,0,0.722,9.9,0.262,3.9,3.1,102
2022,2nd,F,Draymond Green,31,GSW,34,200,0.17,46,28.9,7.5,7.3,7,1.3,1.1,0.525,0.296,0.659,3.6,0.131,2.8,4.6,103
2022,ORV,G,Fred VanVleet,27,TOR,41,200,0.205,65,37.9,20.3,4.4,6.7,1.7,0.5,0.403,0.377,0.874,6.7,0.131,2.8,0.5,111
2022,ORV,C,Joel Embiid,27,PHI,33,200,0.165,68,33.8,30.6,11.7,4.2,1.1,1.5,0.499,0.371,0.814,12,0.252,4.1,2,105
2022,ORV,G,Dejounte Murray,25,SAS,24,200,0.12,68,34.8,21.1,8.3,9.2,2,0.3,0.462,0.327,0.794,7.3,0.149,3.4,1.7,108
2022,ORV,G,Chris Paul,36,PHO,21,200,0.105,65,32.9,14.7,4.4,10.8,1.9,0.3,0.493,0.317,0.837,9.4,0.21,3.6,2.3,107
2022,ORV,F,Evan Mobley,20,CLE,13,200,0.065,69,33.8,15,8.3,2.5,0.8,1.7,0.508,0.25,0.663,5.2,0.107,3.7,1.5,107
2022,ORV,F,Herbert Jones,23,NOP,10,200,0.05,78,29.9,9.5,3.8,2.1,1.7,0.8,0.476,0.337,0.84,4.6,0.096,2.5,1.5,112
2022,ORV,G,Patrick Beverley,33,MIN,9,200,0.045,58,25.4,9.2,4.1,4.6,1.2,0.9,0.406,0.343,0.722,4.1,0.132,1.7,2.1,111
2022,ORV,F,Dorian Finney-Smith,28,DAL,7,200,0.035,80,33.1,11,4.7,1.9,1.1,0.5,0.471,0.395,0.675,6.6,0.121,3.2,0.7,110
2022,ORV,G,Kyle Lowry,35,MIA,6,200,0.03,63,33.9,13.4,4.5,7.5,1.1,0.3,0.44,0.377,0.851,6.4,0.143,2.7,0.8,110
2022,ORV,G,Jimmy Butler,32,MIA,5,200,0.025,57,33.9,21.4,5.9,5.5,1.6,0.5,0.48,0.233,0.87,9.2,0.228,2.9,1.9,108
2022,ORV,G,Alex Caruso,27,CHI,5,200,0.025,41,28,7.4,3.6,4,1.7,0.4,0.398,0.333,0.795,2,0.082,1.2,2.3,112
2022,ORV,F,Jayson Tatum,23,BOS,4,200,0.02,76,35.9,26.9,8,4.4,1,0.6,0.453,0.353,0.853,9.6,0.169,4.6,0.6,106
2022,ORV,G,Gary Payton II,29,GSW,3,200,0.015,71,17.6,7.1,3.5,0.9,1.4,0.3,0.616,0.358,0.603,5.2,0.199,2.6,3.4,103
2022,ORV,G,Derrick White,27,TOT,3,200,0.015,75,29.3,13.2,3.5,4.9,0.9,0.8,0.421,0.312,0.864,5.1,0.111,2.3,0.6,112
2022,ORV,G,Scottie Barnes,20,TOR,2,200,0.01,74,35.4,15.3,7.5,3.5,1.1,0.7,0.492,0.301,0.735,6.6,0.122,2.9,0.4,111
2022,ORV,F,Jaylen Brown,25,BOS,2,200,0.01,66,33.6,23.6,6.1,3.5,1.1,0.3,0.473,0.358,0.758,5.8,0.124,3.4,0.1,108
2022,ORV,C,Al Horford,35,BOS,2,200,0.01,69,29.1,10.2,7.7,3.4,0.7,1.3,0.467,0.336,0.842,7.6,0.181,3.8,2.9,104
2022,ORV,C,Jarrett Allen,23,CLE,1,200,0.005,56,32.3,16.1,10.8,1.6,0.8,1.3,0.677,0.1,0.708,8.5,0.224,3,1.2,106
2022,ORV,F,OG Anunoby,24,TOR,1,200,0.005,48,36,17.1,5.5,2.6,1.5,0.5,0.443,0.363,0.754,3.7,0.104,1.9,0.1,111
2022,ORV,C,Deandre Ayton,23,PHO,1,200,0.005,58,29.5,17.2,10.2,1.4,0.7,0.7,0.634,0.368,0.746,7.3,0.203,3.1,0.6,105
2022,ORV,G,Desmond Bane,23,MEM,1,200,0.005,76,29.8,18.2,4.4,2.7,1.2,0.4,0.461,0.436,0.903,7.2,0.153,2.7,0.3,110
2022,ORV,G,Devin Booker,25,PHO,1,200,0.005,68,34.5,26.8,5,4.8,1.1,0.4,0.466,0.383,0.868,7.6,0.156,3.3,0.2,109
2022,ORV,G,Ayo Dosunmu,22,CHI,1,200,0.005,77,27.4,8.8,2.8,3.3,0.8,0.4,0.52,0.376,0.679,3,0.069,1.3,-0.1,115
2022,ORV,F,Kevin Durant,33,BRK,1,200,0.005,55,37.2,29.9,7.4,6.4,0.9,0.9,0.518,0.383,0.91,8.4,0.198,2,0.7,112
2023,1st,F,Kawhi Leonard,24,SAS,260,260,1,72,33.1,21.2,6.8,2.6,1.8,1,0.506,0.443,0.874,13.7,0.277,5.5,3,96
2023,1st,F,Draymond Green,25,GSW,251,260,0.965,81,34.7,14,9.5,7.4,1.5,1.4,0.49,0.388,0.696,11.1,0.19,5.1,2.9,100
2023,1st,G,Avery Bradley,25,BOS,149,260,0.573,76,33.4,15.2,2.9,2.1,1.5,0.3,0.447,0.361,0.78,4.8,0.09,2.8,0.3,106
2023,1st,G,Chris Paul,30,LAC,148,260,0.569,74,32.7,19.5,4.2,10,2.1,0.2,0.462,0.371,0.896,12.7,0.253,3.5,2,103
2023,1st,C,DeAndre Jordan,27,LAC,137,260,0.527,77,33.7,12.7,13.8,1.2,0.7,2.3,0.703,0,0.43,11.5,0.213,5.5,1.3,98
2023,2nd,C,Hassan Whiteside,26,MIA,126,260,0.485,73,29.1,14.2,11.8,0.4,0.6,3.7,0.606,,0.65,10.3,0.233,5.3,2.4,95
2023,2nd,G,Tony Allen,34,MEM,121,260,0.465,64,25.3,8.4,4.6,1.1,1.7,0.3,0.458,0.357,0.652,2.4,0.072,1.9,1.2,105
2023,2nd,F,Paul Millsap,30,ATL,97,260,0.373,81,32.7,17.1,9,3.3,1.8,1.7,0.47,0.319,0.757,10.1,0.183,6,2.7,96
2023,2nd,G,Jimmy Butler,26,CHI,62,260,0.238,67,36.9,20.9,5.3,4.8,1.6,0.6,0.454,0.312,0.832,9.1,0.177,2.7,1.2,106
2023,2nd,F,Paul George,25,IND,48,260,0.185,81,34.8,23.1,7,4.1,1.9,0.4,0.418,0.371,0.86,9.2,0.157,4.8,1.2,101
2023,ORV,C,Rudy Gobert,23,UTA,64,260,0.246,61,31.7,9.1,11,1.5,0.7,2.2,0.559,,0.569,6.4,0.16,3.8,2.2,99
2023,ORV,G,Klay Thompson,25,GSW,49,260,0.188,80,33.3,22.1,3.8,2.1,0.8,0.6,0.47,0.425,0.873,8,0.144,2.6,-1.6,107
2023,ORV,F,Jae Crowder,25,BOS,47,260,0.181,73,31.6,14.2,5.1,1.8,1.7,0.5,0.443,0.336,0.82,7.3,0.152,3.5,1.4,102
2023,ORV,F,LeBron James,31,CLE,43,260,0.165,76,35.6,25.3,7.4,6.8,1.4,0.6,0.52,0.309,0.731,13.6,0.242,4,2,103
2023,ORV,G,Kyle Lowry,29,TOR,43,260,0.165,77,37,21.2,4.7,6.4,2.1,0.4,0.427,0.388,0.811,11.6,0.196,3.7,1.1,104
2023,ORV,G,Danny Green,28,SAS,39,260,0.15,79,26.1,7.2,3.8,1.8,1,0.8,0.376,0.332,0.739,4.2,0.099,4.1,2.1,99
2023,ORV,G,Russell Westbrook,27,OKC,35,260,0.135,80,34.4,23.5,7.8,10.4,2,0.3,0.454,0.296,0.812,14,0.245,4,1.4,103
2023,ORV,C,Tim Duncan,39,SAS,33,260,0.127,61,25.2,8.6,7.3,2.7,0.8,1.3,0.488,0,0.702,5.2,0.163,3.6,3.1,96
2023,ORV,G,Ricky Rubio,25,MIN,30,260,0.115,76,30.6,10.1,4.3,8.7,2.1,0.1,0.374,0.326,0.847,5.8,0.119,2.2,0.8,107
2023,ORV,G,Kentavious Caldwell-Pope,22,DET,27,260,0.104,76,36.7,14.5,3.7,1.8,1.4,0.2,0.42,0.309,0.811,5.3,0.092,2.7,0.8,107
2023,ORV,F,Anthony Davis,22,NOP,24,260,0.092,61,35.5,24.3,10.3,1.9,1.3,2,0.493,0.324,0.758,7.2,0.16,2.8,0.4,104
2023,ORV,C,Andre Drummond,22,DET,14,260,0.054,81,32.9,16.2,14.8,0.8,1.5,1.4,0.521,0.333,0.355,7.4,0.133,5.5,0.3,98
2023,ORV,F,Serge Ibaka,26,OKC,14,260,0.054,78,32.1,12.6,6.8,0.8,0.5,1.9,0.479,0.326,0.752,5.5,0.105,3,0,105
2023,ORV,G,Stephen Curry,27,GSW,13,260,0.05,79,34.2,30.1,5.4,6.7,2.1,0.2,0.504,0.454,0.908,17.9,0.318,4.1,1.6,103
2023,ORV,F,Andre Iguodala,32,GSW,13,260,0.05,65,26.6,7,4,3.4,1.1,0.3,0.478,0.351,0.614,4.4,0.122,2.1,1.3,105
2023,ORV,G,Patrick Beverley,27,HOU,11,260,0.042,71,28.7,9.9,3.5,3.4,1.3,0.4,0.434,0.4,0.682,4.4,0.102,1.3,0.1,110
2023,ORV,C,Al Horford,29,ATL,7,260,0.027,82,32.1,15.2,7.3,3.2,0.8,1.5,0.505,0.344,0.798,9.4,0.172,4.5,1.6,101
2023,ORV,G,Marcus Smart,21,BOS,7,260,0.027,61,27.3,9.1,4.2,3,1.5,0.3,0.348,0.253,0.777,2.9,0.083,2.4,1.2,103
2023,ORV,G,John Wall,25,WAS,6,260,0.023,77,36.2,19.9,4.9,10.2,1.9,0.8,0.424,0.351,0.791,5.7,0.098,3.5,0.4,104
2023,ORV,F,Giannis Antetokounmpo,21,MIL,3,260,0.012,80,35.3,16.9,7.7,4.3,1.2,1.4,0.506,0.257,0.724,7.1,0.121,2.9,0.7,106
2023,ORV,F,Trevor Ariza,30,HOU,3,260,0.012,81,35.3,12.7,4.5,2.3,2,0.3,0.416,0.371,0.783,5.4,0.09,2.3,0.3,108
2023,ORV,G,Kent Bazemore,26,ATL,3,260,0.012,75,27.8,11.6,5.1,2.3,1.3,0.5,0.441,0.357,0.815,4.1,0.094,3.8,1.5,100
2023,ORV,C,Andrew Bogut,31,GSW,3,260,0.012,70,20.7,5.4,7,2.3,0.5,1.6,0.627,1,0.48,5.4,0.18,2.9,3.2,99
2023,ORV,C,DeMarcus Cousins,25,SAC,3,260,0.012,65,34.6,26.9,11.5,3.3,1.6,1.4,0.451,0.333,0.718,5.7,0.122,3.3,0.6,103
2023,ORV,F,Nicolas Batum,27,CHO,2,260,0.008,70,35,14.9,6.1,5.8,0.9,0.6,0.426,0.348,0.849,5,0.097,2.9,0.1,105
2023,ORV,G,Victor Oladipo,23,ORL,2,260,0.008,72,33,16,4.8,3.9,1.6,0.8,0.438,0.348,0.83,4.9,0.099,2.7,0.9,106
2023,ORV,F,LaMarcus Aldridge,30,SAS,1,260,0.004,74,30.6,18,8.5,1.5,0.5,1.1,0.513,0,0.858,10.1,0.215,4.5,0.3,99
2023,ORV,F,Harrison Barnes,23,GSW,1,260,0.004,66,30.9,11.7,4.9,1.8,0.6,0.2,0.466,0.383,0.761,4.9,0.116,1.9,-1.1,107
2023,ORV,C,Bismack Biyombo,23,TOR,1,260,0.004,82,22,5.5,8,0.4,0.2,1.6,0.542,0,0.628,5.9,0.156,3.1,1.1,101
2023,ORV,G,Mike Conley,28,MEM,1,260,0.004,56,31.4,15.3,2.9,6.1,1.2,0.3,0.422,0.363,0.834,5.3,0.145,1.1,-0.5,110
2023,ORV,F,Kevin Durant,27,OKC,1,260,0.004,72,35.8,28.2,8.2,5,1,1.2,0.505,0.387,0.898,14.5,0.27,3.5,1.6,104
2023,ORV,F,Derrick Favors,24,UTA,1,260,0.004,62,32,16.4,8.1,1.5,1.2,1.5,0.515,0,0.709,7.1,0.173,3.4,1.2,101
2023,ORV,G,George Hill,29,IND,1,260,0.004,74,34.1,12.1,4,3.5,1.1,0.2,0.441,0.408,0.76,6.2,0.118,2.8,0.7,106
2023,ORV,G,Wesley Matthews,29,DAL,1,260,0.004,78,33.9,12.5,3.1,1.9,1,0.2,0.388,0.36,0.863,3.7,0.067,1.8,-0.1,109
2023,ORV,F,Luc Mbah a Moute,29,LAC,1,260,0.004,75,17,3.1,2.3,0.4,0.6,0.3,0.454,0.325,0.526,1.6,0.059,1.3,0.6,106
2023,ORV,F,Kristaps Porziis,20,NYK,1,260,0.004,72,28.4,14.3,7.3,1.3,0.7,1.9,0.421,0.333,0.838,4.4,0.102,2.9,0.3,103
2023,ORV,F,Andre Roberson,24,OKC,1,260,0.004,70,22.2,4.8,3.6,0.7,0.8,0.6,0.496,0.311,0.611,3.4,0.105,1.6,1.3,106
2023,ORV,F,Mike Scott,27,ATL,1,260,0.004,75,15.3,6.2,2.7,1,0.3,0.2,0.468,0.392,0.794,3.2,0.132,1.5,0,104
2023,ORV,G,Dwyane Wade,34,MIA,1,260,0.004,74,30.5,19,4.1,4.6,1.1,0.6,0.456,0.159,0.793,4.9,0.105,2.6,-0.4,106
2024,1st,C,Rudy Gobert,31,MIN,198,198,1,76,34.1,14,12.9,1.3,0.7,2.1,0.661,0,0.638,11.6,0.216,5.8,1.7,104
2024,1st,C,Victor Wembanyama,20,SAS,184,198,0.929,71,29.7,21.4,10.6,3.9,1.2,3.6,0.465,0.325,0.796,3.7,0.085,4.4,3.3,106
2024,1st,C,Bam Adebayo,26,MIA,168,198,0.848,71,34,19.3,10.4,3.9,1.1,0.9,0.521,0.357,0.755,7.2,0.144,4.3,1.7,109
2024,1st,F,Herbert Jones,25,NOP,159,198,0.803,76,30.5,11,3.6,2.6,1.4,0.8,0.498,0.418,0.867,6.3,0.131,3,1.5,113
2024,1st,C,Anthony Davis,30,LAL,151,198,0.763,76,35.5,24.7,12.6,3.5,1.2,2.3,0.556,0.271,0.816,11.8,0.21,4.7,1.7,109
2024,2nd,G,Alex Caruso,29,CHI,130,198,0.657,71,28.7,10.1,3.8,3.5,1.7,1,0.468,0.408,0.76,4.9,0.115,2.6,2.3,113
2024,2nd,G,Jalen Suggs,22,ORL,99,198,0.5,75,27,12.6,3.1,2.7,1.4,0.6,0.471,0.397,0.756,4.7,0.112,3.2,1.6,110
2024,2nd,G,Derrick White,29,BOS,98,198,0.495,73,32.6,15.2,4.2,5.2,1,1.2,0.461,0.396,0.901,8.5,0.171,3.3,1.4,112
2024,2nd,F,Jaden McDaniels,23,MIN,66,198,0.333,72,29.2,10.5,3.1,1.4,0.9,0.6,0.489,0.337,0.722,3.4,0.077,3.1,0.7,112
2024,2nd,G,Jrue Holiday,33,BOS,36,198,0.182,69,32.8,12.5,5.4,4.8,0.9,0.8,0.48,0.429,0.833,6.3,0.133,3,1.1,113
2024,ORV,F,Luguentz Dort,24,OKC,34,198,0.172,79,28.4,10.9,3.6,1.4,0.9,0.6,0.438,0.394,0.826,4.6,0.097,2.5,-0.2,114
2024,ORV,F,Kawhi Leonard,32,LAC,29,198,0.146,68,34.3,23.7,6.1,3.6,1.6,0.9,0.525,0.417,0.885,8.9,0.184,2.9,0.6,114
2024,ORV,C,Chet Holmgren,21,OKC,21,198,0.106,82,29.4,16.5,7.9,2.4,0.6,2.3,0.53,0.37,0.793,8.9,0.178,4.4,1.5,108
2024,ORV,C,Jarrett Allen,25,CLE,20,198,0.101,77,31.7,16.5,10.5,2.7,0.7,1.1,0.634,0,0.742,10.7,0.21,3.9,0.9,110
2024,ORV,G,Shai Gilgeous-Alexander,25,OKC,19,198,0.096,75,34,30.1,5.5,6.2,2,0.9,0.535,0.353,0.874,14.6,0.275,4.2,2.3,110
2024,ORV,F,Giannis Antetokounmpo,29,MIL,15,198,0.076,73,35.2,30.4,11.5,6.5,1.2,1.1,0.611,0.274,0.657,13.2,0.246,3.7,2.4,112
2024,ORV,G,Kentavious Caldwell-Pope,30,DEN,11,198,0.056,76,31.6,10.1,2.4,2.4,1.3,0.6,0.46,0.406,0.894,4.8,0.096,2.6,0.7,115
2024,ORV,C,Brook Lopez,35,MIL,8,198,0.04,79,30.5,12.5,5.2,1.6,0.5,2.4,0.485,0.366,0.821,5.9,0.117,2.8,0.8,114
2024,ORV,F,Jaylen Brown,27,BOS,7,198,0.035,70,33.5,23,5.5,3.6,1.2,0.5,0.499,0.354,0.703,5.9,0.121,3.2,-0.1,112
2024,ORV,F,Aaron Gordon,28,DEN,6,198,0.03,73,31.5,13.9,6.5,3.5,0.8,0.6,0.556,0.29,0.658,7.1,0.148,2.6,0.1,114
2024,ORV,G,Anthony Edwards,22,MIN,4,198,0.02,79,35.1,25.9,5.4,5.1,1.3,0.5,0.461,0.357,0.836,7.5,0.13,4.7,0.5,110
2024,ORV,C,Domantas Sabonis,27,SAC,4,198,0.02,82,35.7,19.4,13.7,8.2,0.9,0.6,0.594,0.379,0.704,12.6,0.206,4,2.4,112
2024,ORV,G,De'Aaron Fox,26,SAC,3,198,0.015,74,35.9,26.6,4.6,5.6,2,0.4,0.465,0.369,0.738,6.5,0.117,3.2,0.1,114
2024,ORV,F,Josh Hart,28,NYK,3,198,0.015,81,33.4,9.4,8.3,4.1,0.9,0.3,0.434,0.31,0.791,5.7,0.1,3.6,1.4,113
2024,ORV,F,Dillon Brooks,28,HOU,2,198,0.01,72,30.9,12.7,3.4,1.7,0.9,0.1,0.428,0.359,0.844,2.7,0.058,2.1,-0.3,116
2024,ORV,F,Jayson Tatum,25,BOS,2,198,0.01,74,35.7,26.9,8.1,4.9,1,0.6,0.471,0.376,0.833,10.4,0.189,4.1,0.6,111
2024,ORV,F,Kevin Durant,35,PHO,1,198,0.005,75,37.2,27.1,6.6,5,0.9,1.2,0.523,0.413,0.856,8.3,0.142,3.2,0.1,114
2024,ORV,F,Paul George,33,LAC,1,198,0.005,74,33.8,22.6,5.2,3.5,1.5,0.5,0.471,0.413,0.907,7.3,0.14,2.8,0.2,114
2024,ORV,C,Jaren Jackson Jr.,24,MEM,1,198,0.005,66,32.2,22.5,5.5,2.3,1.2,1.6,0.444,0.32,0.808,3,0.067,2.8,0.4,113
2024,ORV,G,Dejounte Murray,27,ATL,1,198,0.005,78,35.7,22.5,5.3,6.4,1.4,0.3,0.459,0.363,0.794,4.9,0.084,1.6,-0.6,119
2024,ORV,F,Aaron Nesmith,24,IND,1,198,0.005,72,27.7,12.2,3.8,1.5,0.9,0.7,0.496,0.419,0.781,4.1,0.098,1.3,-0.2,119
2024,ORV,G,Brandin Podziemski,20,GSW,1,198,0.005,74,26.6,9.2,5.8,3.7,0.8,0.2,0.454,0.385,0.633,4.1,0.1,2,0.4,115
2024,ORV,F,Bobby Portis,28,MIL,1,198,0.005,82,24.5,13.8,7.4,1.3,0.8,0.4,0.508,0.407,0.79,4.7,0.112,2.6,-0.8,113
2024,ORV,C,Myles Turner,27,IND,1,198,0.005,77,27,17.1,6.9,1.3,0.5,1.9,0.524,0.358,0.773,5.8,0.134,2.2,-0.1,115
